user_id,item_id,rating
U45,Grey Wool Sweater,4
U449,Grey Wool Sweater,1
U911,Navy Blue Hoodie,5
U352,Red Cotton T-Shirt,5
U491,Floral Summer Dress,4
U319,Leather Baseball Cap,3
U518,Blue Denim Jeans,4
U651,Navy Blue Hoodie,4
U659,Black Polo Shirt,4
U707,Black Polo Shirt,1
U596,Red Cotton T-Shirt,1
U804,Khaki Cargo Shorts,5
U537,Blue Denim Jeans,4
U298,Khaki Cargo Shorts,3
U207,Khaki Cargo Shorts,1
U832,Grey Wool Sweater,3
U784,Black Polo Shirt,5
U701,Grey Wool Sweater,5
U811,Red Cotton T-Shirt,2
U987,Khaki Cargo Shorts,2
U365,Red Cotton T-Shirt,1
U575,Lightweight Running Jacket,1
U152,Leather Baseball Cap,2
U720,Khaki Cargo Shorts,1
U218,Pink Silk Scarf,1
U934,Floral Summer Dress,3
U272,Red Cotton T-Shirt,4
U254,Navy Blue Hoodie,1
U140,Grey Wool Sweater,3
U60,White Canvas Sneakers,1
U24,Floral Summer Dress,5
U50,Blue Denim Jeans,2
U260,Striped Casual Shirt,3
U168,Khaki Cargo Shorts,5
U64,Red Cotton T-Shirt,3
U700,Pink Silk Scarf,1
U127,Leather Baseball Cap,4
U954,Black Polo Shirt,1
U493,Lightweight Running Jacket,2
U696,Grey Wool Sweater,5
U808,Pink Silk Scarf,5
U740,Grey Wool Sweater,2
U234,Red Cotton T-Shirt,4
U490,White Canvas Sneakers,4
U974,Leather Baseball Cap,2
U323,White Canvas Sneakers,3
U536,Blue Denim Jeans,3
U483,Striped Casual Shirt,3
U928,Red Cotton T-Shirt,5
U858,Black Polo Shirt,5
U472,Pink Silk Scarf,2
U646,Leather Baseball Cap,4
U460,Khaki Cargo Shorts,1
U10,Navy Blue Hoodie,5
U13,Leather Baseball Cap,5
U133,White Canvas Sneakers,1
U403,White Canvas Sneakers,5
U498,Blue Denim Jeans,4
U732,Red Cotton T-Shirt,5
U131,White Canvas Sneakers,3
U837,Pink Silk Scarf,5
U845,White Canvas Sneakers,4
U370,Red Cotton T-Shirt,2
U887,Black Polo Shirt,2
U839,Lightweight Running Jacket,1
U585,Pink Silk Scarf,3
U562,Pink Silk Scarf,5
U664,Khaki Cargo Shorts,2
U772,Red Cotton T-Shirt,1
U152,Grey Wool Sweater,2
U363,Blue Denim Jeans,2
U587,White Canvas Sneakers,2
U385,Grey Wool Sweater,5
U983,Striped Casual Shirt,3
U210,Leather Baseball Cap,1
U416,Lightweight Running Jacket,2
U754,White Canvas Sneakers,3
U815,Red Cotton T-Shirt,1
U197,Blue Denim Jeans,5
U753,Striped Casual Shirt,4
U817,Floral Summer Dress,4
U74,Khaki Cargo Shorts,3
U678,Navy Blue Hoodie,4
U507,Pink Silk Scarf,5
U550,Black Polo Shirt,3
U954,Blue Denim Jeans,1
U176,White Canvas Sneakers,5
U445,Lightweight Running Jacket,1
U767,Grey Wool Sweater,2
U508,White Canvas Sneakers,1
U236,Navy Blue Hoodie,4
U396,Lightweight Running Jacket,1
U707,Navy Blue Hoodie,5
U496,Black Polo Shirt,4
U905,Lightweight Running Jacket,4
U615,White Canvas Sneakers,3
U862,Leather Baseball Cap,4
U251,Black Polo Shirt,2
U784,Khaki Cargo Shorts,5
U641,Floral Summer Dress,2
U336,Blue Denim Jeans,5
U877,Red Cotton T-Shirt,2
U876,Pink Silk Scarf,4
U477,Floral Summer Dress,5
U807,White Canvas Sneakers,5
U756,Blue Denim Jeans,3
U578,Red Cotton T-Shirt,3
U2,Black Polo Shirt,5
U415,Red Cotton T-Shirt,5
U114,Floral Summer Dress,3
U324,Navy Blue Hoodie,5
U620,Striped Casual Shirt,4
U921,Pink Silk Scarf,1
U941,Leather Baseball Cap,1
U768,Floral Summer Dress,3
U435,Black Polo Shirt,2
U777,Red Cotton T-Shirt,1
U920,Lightweight Running Jacket,4
U178,Lightweight Running Jacket,4
U623,Lightweight Running Jacket,5
U374,Red Cotton T-Shirt,2
U246,Red Cotton T-Shirt,4
U742,Black Polo Shirt,1
U315,Leather Baseball Cap,1
U576,Lightweight Running Jacket,3
U337,Floral Summer Dress,5
U873,Navy Blue Hoodie,4
U712,Navy Blue Hoodie,4
U444,Black Polo Shirt,5
U412,Leather Baseball Cap,2
U459,Grey Wool Sweater,3
U189,Blue Denim Jeans,3
U244,Pink Silk Scarf,1
U782,Black Polo Shirt,5
U906,Pink Silk Scarf,5
U552,Striped Casual Shirt,5
U544,Striped Casual Shirt,4
U38,Khaki Cargo Shorts,3
U928,White Canvas Sneakers,4
U9,Khaki Cargo Shorts,1
U96,Khaki Cargo Shorts,2
U207,Lightweight Running Jacket,2
U761,Navy Blue Hoodie,5
U970,Grey Wool Sweater,1
U899,Black Polo Shirt,2
U381,Pink Silk Scarf,3
U680,Lightweight Running Jacket,1
U45,White Canvas Sneakers,4
U185,Lightweight Running Jacket,1
U385,Floral Summer Dress,1
U853,Grey Wool Sweater,3
U323,Floral Summer Dress,1
U65,Pink Silk Scarf,4
U284,Grey Wool Sweater,3
U272,Floral Summer Dress,2
U534,Blue Denim Jeans,1
U453,Grey Wool Sweater,3
U498,Pink Silk Scarf,5
U875,Navy Blue Hoodie,5
U261,Black Polo Shirt,1
U597,Lightweight Running Jacket,1
U35,Leather Baseball Cap,2
U152,Navy Blue Hoodie,5
U215,Floral Summer Dress,3
U755,Grey Wool Sweater,4
U826,Pink Silk Scarf,3
U308,Khaki Cargo Shorts,1
U417,Red Cotton T-Shirt,3
U818,Khaki Cargo Shorts,1
U721,Red Cotton T-Shirt,1
U160,Lightweight Running Jacket,2
U299,Red Cotton T-Shirt,1
U349,Striped Casual Shirt,5
U451,Leather Baseball Cap,5
U56,White Canvas Sneakers,5
U556,Black Polo Shirt,2
U647,Striped Casual Shirt,5
U499,Blue Denim Jeans,2
U410,Floral Summer Dress,5
U296,White Canvas Sneakers,5
U702,Red Cotton T-Shirt,1
U791,Navy Blue Hoodie,1
U692,Floral Summer Dress,4
U694,Floral Summer Dress,2
U812,Navy Blue Hoodie,2
U882,Black Polo Shirt,5
U628,Khaki Cargo Shorts,1
U469,Blue Denim Jeans,4
U286,White Canvas Sneakers,5
U764,Black Polo Shirt,3
U414,Black Polo Shirt,3
U228,Navy Blue Hoodie,1
U29,Striped Casual Shirt,3
U674,Pink Silk Scarf,5
U737,Lightweight Running Jacket,3
U741,Red Cotton T-Shirt,5
U1000,Khaki Cargo Shorts,5
U683,Grey Wool Sweater,4
U326,Khaki Cargo Shorts,1
U534,Black Polo Shirt,3
U559,Lightweight Running Jacket,5
U340,Pink Silk Scarf,3
U647,Leather Baseball Cap,3
U734,Black Polo Shirt,5
U4,Navy Blue Hoodie,5
U1,Navy Blue Hoodie,3
U363,Black Polo Shirt,2
U227,Striped Casual Shirt,3
U930,Grey Wool Sweater,2
U796,Lightweight Running Jacket,4
U527,White Canvas Sneakers,3
U67,Striped Casual Shirt,4
U752,Floral Summer Dress,3
U557,Red Cotton T-Shirt,3
U303,Red Cotton T-Shirt,2
U650,Lightweight Running Jacket,3
U725,Khaki Cargo Shorts,5
U137,Grey Wool Sweater,5
U263,Pink Silk Scarf,4
U789,Striped Casual Shirt,1
U301,Leather Baseball Cap,3
U381,Leather Baseball Cap,3
U844,Pink Silk Scarf,1
U971,Lightweight Running Jacket,4
U652,Grey Wool Sweater,4
U756,Leather Baseball Cap,1
U858,Blue Denim Jeans,3
U862,Floral Summer Dress,2
U733,Lightweight Running Jacket,3
U693,Blue Denim Jeans,1
U640,White Canvas Sneakers,1
U789,Grey Wool Sweater,1
U890,White Canvas Sneakers,2
U93,Khaki Cargo Shorts,5
U194,Striped Casual Shirt,3
U203,Navy Blue Hoodie,1
U673,Floral Summer Dress,3
U221,Leather Baseball Cap,2
U548,Red Cotton T-Shirt,5
U559,Blue Denim Jeans,3
U117,Black Polo Shirt,3
U451,Navy Blue Hoodie,2
U716,White Canvas Sneakers,1
U308,Black Polo Shirt,2
U735,Khaki Cargo Shorts,3
U940,Striped Casual Shirt,3
U243,Leather Baseball Cap,3
U837,White Canvas Sneakers,5
U936,Leather Baseball Cap,5
U688,Lightweight Running Jacket,3
U145,Striped Casual Shirt,5
U765,Pink Silk Scarf,4
U275,Grey Wool Sweater,4
U357,Floral Summer Dress,4
U744,Khaki Cargo Shorts,3
U665,White Canvas Sneakers,1
U249,Grey Wool Sweater,3
U918,White Canvas Sneakers,1
U122,Leather Baseball Cap,5
U764,Lightweight Running Jacket,2
U584,Navy Blue Hoodie,2
U437,Khaki Cargo Shorts,5
U323,Khaki Cargo Shorts,2
U926,Floral Summer Dress,1
U186,Navy Blue Hoodie,2
U812,Floral Summer Dress,1
U894,Pink Silk Scarf,2
U400,Grey Wool Sweater,2
U198,Pink Silk Scarf,5
U335,Striped Casual Shirt,4
U33,Pink Silk Scarf,1
U253,Navy Blue Hoodie,1
U97,Lightweight Running Jacket,5
U354,Lightweight Running Jacket,5
U239,Red Cotton T-Shirt,3
U129,Lightweight Running Jacket,1
U868,Floral Summer Dress,4
U400,Khaki Cargo Shorts,4
U991,Navy Blue Hoodie,5
U308,Navy Blue Hoodie,4
U22,Black Polo Shirt,4
U30,White Canvas Sneakers,1
U893,Black Polo Shirt,3
U635,Striped Casual Shirt,4
U595,Blue Denim Jeans,4
U431,White Canvas Sneakers,5
U605,Navy Blue Hoodie,2
U714,Lightweight Running Jacket,3
U443,Black Polo Shirt,5
U704,Grey Wool Sweater,5
U346,Khaki Cargo Shorts,5
U110,Lightweight Running Jacket,2
U317,Blue Denim Jeans,5
U736,White Canvas Sneakers,5
U678,Floral Summer Dress,1
U371,Pink Silk Scarf,3
U947,Black Polo Shirt,5
U397,Khaki Cargo Shorts,5
U242,Pink Silk Scarf,3
U58,Striped Casual Shirt,1
U601,Black Polo Shirt,1
U422,Floral Summer Dress,5
U122,Khaki Cargo Shorts,5
U788,Floral Summer Dress,4
U163,Striped Casual Shirt,5
U603,Striped Casual Shirt,3
U694,Striped Casual Shirt,2
U322,Black Polo Shirt,2
U616,Red Cotton T-Shirt,4
U961,Black Polo Shirt,2
U217,Leather Baseball Cap,5
U696,Lightweight Running Jacket,1
U919,White Canvas Sneakers,4
U111,Black Polo Shirt,3
U299,Lightweight Running Jacket,4
U566,Grey Wool Sweater,5
U989,Lightweight Running Jacket,4
U83,Grey Wool Sweater,4
U519,Khaki Cargo Shorts,4
U818,Floral Summer Dress,1
U832,Pink Silk Scarf,2
U638,Red Cotton T-Shirt,2
U921,Lightweight Running Jacket,4
U181,Pink Silk Scarf,3
U944,Lightweight Running Jacket,2
U116,Pink Silk Scarf,5
U214,Grey Wool Sweater,5
U705,Pink Silk Scarf,4
U271,Striped Casual Shirt,3
U427,Blue Denim Jeans,2
U865,Khaki Cargo Shorts,5
U669,Blue Denim Jeans,5
U12,White Canvas Sneakers,3
U681,White Canvas Sneakers,4
U807,Pink Silk Scarf,2
U379,Leather Baseball Cap,3
U964,Leather Baseball Cap,5
U788,Striped Casual Shirt,2
U137,Floral Summer Dress,4
U205,Blue Denim Jeans,5
U280,Blue Denim Jeans,4
U836,Leather Baseball Cap,3
U478,Blue Denim Jeans,3
U730,Khaki Cargo Shorts,5
U395,Striped Casual Shirt,3
U671,Pink Silk Scarf,4
U654,White Canvas Sneakers,2
U419,White Canvas Sneakers,2
U454,Striped Casual Shirt,4
U891,Khaki Cargo Shorts,5
U909,Navy Blue Hoodie,4
U740,Pink Silk Scarf,1
U191,Pink Silk Scarf,2
U67,Khaki Cargo Shorts,5
U132,Black Polo Shirt,2
U857,Red Cotton T-Shirt,5
U652,Leather Baseball Cap,4
U234,Pink Silk Scarf,4
U277,White Canvas Sneakers,2
U956,Red Cotton T-Shirt,4
U371,White Canvas Sneakers,5
U164,Grey Wool Sweater,3
U389,Red Cotton T-Shirt,3
U217,Floral Summer Dress,3
U904,Blue Denim Jeans,3
U14,Striped Casual Shirt,1
U517,Red Cotton T-Shirt,1
U581,Khaki Cargo Shorts,3
U799,Khaki Cargo Shorts,2
U755,Striped Casual Shirt,5
U939,Floral Summer Dress,3
U920,Black Polo Shirt,4
U484,Red Cotton T-Shirt,2
U71,Navy Blue Hoodie,1
U865,Floral Summer Dress,1
U318,Lightweight Running Jacket,2
U907,White Canvas Sneakers,1
U256,Black Polo Shirt,1
U709,Khaki Cargo Shorts,5
U261,Red Cotton T-Shirt,2
U740,Black Polo Shirt,2
U459,Floral Summer Dress,2
U140,White Canvas Sneakers,2
U84,Blue Denim Jeans,4
U672,Navy Blue Hoodie,1
U24,Pink Silk Scarf,4
U825,Leather Baseball Cap,3
U435,Blue Denim Jeans,5
U585,Floral Summer Dress,2
U230,Grey Wool Sweater,1
U777,Pink Silk Scarf,3
U981,Black Polo Shirt,1
U378,Red Cotton T-Shirt,1
U891,Striped Casual Shirt,1
U190,Pink Silk Scarf,4
U377,Khaki Cargo Shorts,3
U908,Pink Silk Scarf,5
U298,Black Polo Shirt,1
U606,Black Polo Shirt,4
U92,Red Cotton T-Shirt,2
U77,Grey Wool Sweater,4
U337,Lightweight Running Jacket,4
U159,Grey Wool Sweater,2
U537,Leather Baseball Cap,1
U864,Pink Silk Scarf,4
U89,Floral Summer Dress,4
U641,Pink Silk Scarf,4
U305,Leather Baseball Cap,3
U902,Pink Silk Scarf,4
U883,Black Polo Shirt,5
U796,Red Cotton T-Shirt,5
U653,White Canvas Sneakers,1
U268,Leather Baseball Cap,4
U374,Navy Blue Hoodie,5
U107,Grey Wool Sweater,1
U966,Lightweight Running Jacket,3
U162,Lightweight Running Jacket,4
U845,Blue Denim Jeans,3
U619,Lightweight Running Jacket,3
U281,Leather Baseball Cap,4
U375,Blue Denim Jeans,4
U688,Grey Wool Sweater,1
U894,Blue Denim Jeans,5
U554,White Canvas Sneakers,4
U26,Floral Summer Dress,5
U383,Grey Wool Sweater,3
U588,Red Cotton T-Shirt,2
U670,White Canvas Sneakers,3
U182,Grey Wool Sweater,1
U970,Blue Denim Jeans,3
U387,Grey Wool Sweater,1
U491,White Canvas Sneakers,3
U846,Floral Summer Dress,2
U49,Black Polo Shirt,5
U156,White Canvas Sneakers,1
U485,Red Cotton T-Shirt,1
U598,Floral Summer Dress,1
U777,White Canvas Sneakers,1
U481,Floral Summer Dress,4
U563,White Canvas Sneakers,4
U537,Lightweight Running Jacket,2
U908,Red Cotton T-Shirt,2
U501,White Canvas Sneakers,3
U742,Khaki Cargo Shorts,3
U783,Pink Silk Scarf,5
U986,Black Polo Shirt,4
U158,Leather Baseball Cap,1
U393,Leather Baseball Cap,5
U795,Pink Silk Scarf,4
U965,White Canvas Sneakers,4
U933,Red Cotton T-Shirt,2
U284,Blue Denim Jeans,3
U942,White Canvas Sneakers,2
U867,Blue Denim Jeans,5
U591,Striped Casual Shirt,4
U663,Khaki Cargo Shorts,3
U836,Blue Denim Jeans,2
U165,Khaki Cargo Shorts,4
U880,Navy Blue Hoodie,1
U518,Red Cotton T-Shirt,2
U528,Pink Silk Scarf,4
U955,Khaki Cargo Shorts,5
U164,Khaki Cargo Shorts,1
U589,Grey Wool Sweater,2
U544,Pink Silk Scarf,2
U910,Blue Denim Jeans,4
U574,Navy Blue Hoodie,5
U717,Lightweight Running Jacket,3
U583,Khaki Cargo Shorts,1
U246,Pink Silk Scarf,2
U759,Lightweight Running Jacket,1
U743,Leather Baseball Cap,3
U814,Blue Denim Jeans,3
U243,White Canvas Sneakers,2
U233,Navy Blue Hoodie,4
U45,Khaki Cargo Shorts,3
U459,Red Cotton T-Shirt,1
U566,Blue Denim Jeans,2
U449,Striped Casual Shirt,2
U155,White Canvas Sneakers,1
U704,Striped Casual Shirt,1
U951,Khaki Cargo Shorts,4
U401,Floral Summer Dress,2
U364,Black Polo Shirt,1
U635,Khaki Cargo Shorts,3
U42,Khaki Cargo Shorts,4
U266,Khaki Cargo Shorts,5
U294,Grey Wool Sweater,5
U973,Grey Wool Sweater,5
U676,Striped Casual Shirt,3
U154,Blue Denim Jeans,4
U554,Floral Summer Dress,1
U45,Leather Baseball Cap,5
U112,Leather Baseball Cap,4
U710,White Canvas Sneakers,4
U319,Black Polo Shirt,3
U733,White Canvas Sneakers,4
U193,Grey Wool Sweater,1
U820,Striped Casual Shirt,5
U963,Blue Denim Jeans,4
U751,Pink Silk Scarf,4
U450,Floral Summer Dress,1
U432,Khaki Cargo Shorts,2
U846,Pink Silk Scarf,5
U297,White Canvas Sneakers,2
U403,Pink Silk Scarf,3
U503,Pink Silk Scarf,4
U874,Striped Casual Shirt,5
U385,Khaki Cargo Shorts,5
U638,Pink Silk Scarf,2
U115,Pink Silk Scarf,2
U320,Khaki Cargo Shorts,1
U941,Navy Blue Hoodie,5
U103,Leather Baseball Cap,3
U512,Khaki Cargo Shorts,5
U568,Floral Summer Dress,4
U378,Striped Casual Shirt,3
U959,Blue Denim Jeans,3
U423,Red Cotton T-Shirt,5
U7,Pink Silk Scarf,5
U317,Khaki Cargo Shorts,2
U275,Blue Denim Jeans,2
U579,Navy Blue Hoodie,1
U44,Leather Baseball Cap,3
U488,Black Polo Shirt,1
U406,Navy Blue Hoodie,3
U142,Floral Summer Dress,3
U471,Red Cotton T-Shirt,4
U734,Red Cotton T-Shirt,1
U848,White Canvas Sneakers,2
U660,Leather Baseball Cap,4
U607,Lightweight Running Jacket,4
U206,White Canvas Sneakers,1
U188,Black Polo Shirt,1
U582,Blue Denim Jeans,3
U328,Striped Casual Shirt,2
U94,Leather Baseball Cap,5
U151,Blue Denim Jeans,1
U436,Blue Denim Jeans,1
U81,Navy Blue Hoodie,1
U369,Blue Denim Jeans,2
U221,Blue Denim Jeans,2
U556,Red Cotton T-Shirt,2
U426,Striped Casual Shirt,1
U2,Lightweight Running Jacket,5
U386,Black Polo Shirt,1
U847,Lightweight Running Jacket,4
U731,Grey Wool Sweater,4
U720,Leather Baseball Cap,4
U878,Red Cotton T-Shirt,5
U242,Lightweight Running Jacket,4
U201,Floral Summer Dress,3
U405,Navy Blue Hoodie,1
U442,Floral Summer Dress,1
U303,Khaki Cargo Shorts,5
U455,Floral Summer Dress,1
U129,Leather Baseball Cap,2
U380,White Canvas Sneakers,3
U169,Floral Summer Dress,3
U677,Red Cotton T-Shirt,5
U578,Pink Silk Scarf,5
U332,Black Polo Shirt,1
U213,Lightweight Running Jacket,3
U298,White Canvas Sneakers,3
U709,Striped Casual Shirt,1
U75,Leather Baseball Cap,4
U147,Leather Baseball Cap,2
U676,Black Polo Shirt,1
U892,Striped Casual Shirt,1
U455,Leather Baseball Cap,4
U509,Khaki Cargo Shorts,2
U131,Blue Denim Jeans,1
U442,Blue Denim Jeans,4
U972,Floral Summer Dress,4
U292,Khaki Cargo Shorts,3
U355,Striped Casual Shirt,4
U737,Leather Baseball Cap,3
U466,Striped Casual Shirt,1
U404,Leather Baseball Cap,4
U977,Floral Summer Dress,4
U862,White Canvas Sneakers,2
U148,White Canvas Sneakers,4
U560,Khaki Cargo Shorts,5
U182,Black Polo Shirt,2
U938,Leather Baseball Cap,2
U855,Leather Baseball Cap,2
U89,Black Polo Shirt,5
U599,Red Cotton T-Shirt,3
U407,Lightweight Running Jacket,2
U811,Khaki Cargo Shorts,3
U845,Floral Summer Dress,1
U660,Blue Denim Jeans,3
U828,Floral Summer Dress,1
U382,Red Cotton T-Shirt,3
U288,Black Polo Shirt,4
U102,Navy Blue Hoodie,1
U96,Red Cotton T-Shirt,2
U630,Navy Blue Hoodie,4
U220,Floral Summer Dress,5
U58,Grey Wool Sweater,2
U98,Grey Wool Sweater,4
U780,Blue Denim Jeans,3
U107,Black Polo Shirt,1
U73,White Canvas Sneakers,3
U318,Pink Silk Scarf,2
U17,Black Polo Shirt,4
U822,Khaki Cargo Shorts,5
U571,Khaki Cargo Shorts,4
U737,Grey Wool Sweater,2
U345,Navy Blue Hoodie,2
U257,Blue Denim Jeans,4
U535,Blue Denim Jeans,2
U758,Lightweight Running Jacket,5
U796,Floral Summer Dress,5
U554,Navy Blue Hoodie,1
U253,Red Cotton T-Shirt,3
U161,Blue Denim Jeans,4
U880,Black Polo Shirt,3
U89,Blue Denim Jeans,3
U30,Red Cotton T-Shirt,3
U412,Black Polo Shirt,5
U754,Striped Casual Shirt,2
U600,Floral Summer Dress,2
U501,Khaki Cargo Shorts,1
U978,Navy Blue Hoodie,4
U96,Floral Summer Dress,3
U545,Striped Casual Shirt,4
U99,Striped Casual Shirt,4
U830,Striped Casual Shirt,1
U511,Grey Wool Sweater,2
U581,Leather Baseball Cap,2
U396,Navy Blue Hoodie,4
U511,Striped Casual Shirt,3
U938,Lightweight Running Jacket,4
U723,Red Cotton T-Shirt,2
U610,Grey Wool Sweater,1
U369,Leather Baseball Cap,1
U737,Blue Denim Jeans,1
U416,Navy Blue Hoodie,2
U651,Blue Denim Jeans,2
U64,Lightweight Running Jacket,5
U143,Lightweight Running Jacket,4
U314,Red Cotton T-Shirt,1
U62,Leather Baseball Cap,1
U561,White Canvas Sneakers,4
U706,Pink Silk Scarf,2
U868,Navy Blue Hoodie,1
U862,Blue Denim Jeans,2
U993,Black Polo Shirt,1
U185,Black Polo Shirt,4
U781,Leather Baseball Cap,1
U394,Pink Silk Scarf,5
U859,Pink Silk Scarf,5
U223,Pink Silk Scarf,5
U365,Lightweight Running Jacket,5
U918,Leather Baseball Cap,4
U901,Striped Casual Shirt,5
U809,Grey Wool Sweater,5
U375,Leather Baseball Cap,3
U996,Lightweight Running Jacket,1
U969,White Canvas Sneakers,4
U196,Striped Casual Shirt,5
U666,Khaki Cargo Shorts,2
U635,Black Polo Shirt,1
U238,Striped Casual Shirt,5
U448,Blue Denim Jeans,2
U897,Grey Wool Sweater,4
U554,Lightweight Running Jacket,1
U969,Red Cotton T-Shirt,2
U952,Striped Casual Shirt,5
U245,Khaki Cargo Shorts,4
U146,Blue Denim Jeans,3
U383,Lightweight Running Jacket,2
U441,Leather Baseball Cap,1
U658,Blue Denim Jeans,4
U866,Khaki Cargo Shorts,2
U209,Lightweight Running Jacket,5
U555,Blue Denim Jeans,5
U141,Pink Silk Scarf,4
U705,Lightweight Running Jacket,4
U97,Khaki Cargo Shorts,2
U35,White Canvas Sneakers,1
U274,Grey Wool Sweater,1
U336,Red Cotton T-Shirt,4
U151,Khaki Cargo Shorts,3
U106,Navy Blue Hoodie,3
U708,Black Polo Shirt,3
U330,Blue Denim Jeans,3
U28,Striped Casual Shirt,5
U718,Blue Denim Jeans,4
U676,Navy Blue Hoodie,3
U899,Blue Denim Jeans,2
U586,Lightweight Running Jacket,4
U103,Blue Denim Jeans,2
U146,Striped Casual Shirt,2
U239,Blue Denim Jeans,5
U496,Lightweight Running Jacket,1
U894,Striped Casual Shirt,5
U92,Lightweight Running Jacket,2
U812,Red Cotton T-Shirt,5
U909,Khaki Cargo Shorts,5
U842,Leather Baseball Cap,3
U564,Blue Denim Jeans,2
U969,Pink Silk Scarf,4
U951,Striped Casual Shirt,2
U816,Navy Blue Hoodie,4
U477,Leather Baseball Cap,2
U311,White Canvas Sneakers,1
U444,Striped Casual Shirt,4
U918,Red Cotton T-Shirt,2
U107,Floral Summer Dress,3
U852,Navy Blue Hoodie,1
U169,Khaki Cargo Shorts,2
U978,Blue Denim Jeans,1
U107,Pink Silk Scarf,2
U817,Pink Silk Scarf,2
U751,Striped Casual Shirt,2
U385,Blue Denim Jeans,3
U695,Khaki Cargo Shorts,3
U525,Red Cotton T-Shirt,3
U631,Lightweight Running Jacket,2
U350,Lightweight Running Jacket,3
U920,Leather Baseball Cap,4
U327,Leather Baseball Cap,4
U229,White Canvas Sneakers,3
U671,Striped Casual Shirt,5
U154,Lightweight Running Jacket,4
U92,White Canvas Sneakers,3
U242,White Canvas Sneakers,4
U468,Black Polo Shirt,1
U436,Red Cotton T-Shirt,4
U317,Pink Silk Scarf,3
U460,Red Cotton T-Shirt,3
U339,Navy Blue Hoodie,2
U384,Pink Silk Scarf,5
U315,White Canvas Sneakers,4
U274,Navy Blue Hoodie,4
U163,Lightweight Running Jacket,1
U961,Red Cotton T-Shirt,1
U350,Red Cotton T-Shirt,1
U869,Black Polo Shirt,5
U763,Floral Summer Dress,5
U916,Khaki Cargo Shorts,3
U994,Khaki Cargo Shorts,4
U140,Black Polo Shirt,1
U101,Navy Blue Hoodie,4
U365,Grey Wool Sweater,3
U795,Blue Denim Jeans,1
U587,Blue Denim Jeans,1
U859,Lightweight Running Jacket,1
U264,Khaki Cargo Shorts,2
U851,Pink Silk Scarf,3
U598,Grey Wool Sweater,2
U644,Black Polo Shirt,2
U179,Black Polo Shirt,2
U296,Navy Blue Hoodie,2
U961,Grey Wool Sweater,2
U214,Khaki Cargo Shorts,2
U832,Floral Summer Dress,2
U815,White Canvas Sneakers,3
U950,Khaki Cargo Shorts,1
U307,Khaki Cargo Shorts,2
U909,Lightweight Running Jacket,1
U170,Black Polo Shirt,4
U162,Red Cotton T-Shirt,1
U222,Black Polo Shirt,5
U556,Khaki Cargo Shorts,5
U80,Lightweight Running Jacket,5
U469,Striped Casual Shirt,1
U935,Blue Denim Jeans,2
U276,Lightweight Running Jacket,5
U929,Lightweight Running Jacket,5
U854,Black Polo Shirt,1
U422,Pink Silk Scarf,4
U616,Navy Blue Hoodie,1
U752,Khaki Cargo Shorts,5
U682,Navy Blue Hoodie,5
U229,Floral Summer Dress,1
U124,Black Polo Shirt,1
U769,Navy Blue Hoodie,3
U968,Lightweight Running Jacket,3
U145,Khaki Cargo Shorts,4
U496,Blue Denim Jeans,5
U191,White Canvas Sneakers,3
U167,Pink Silk Scarf,2
U223,Black Polo Shirt,4
U91,Striped Casual Shirt,4
U184,Blue Denim Jeans,1
U189,Striped Casual Shirt,1
U970,Floral Summer Dress,3
U988,Leather Baseball Cap,3
U377,Navy Blue Hoodie,5
U996,Khaki Cargo Shorts,1
U494,Navy Blue Hoodie,2
U10,Black Polo Shirt,4
U544,Floral Summer Dress,4
U681,Leather Baseball Cap,3
U324,Floral Summer Dress,4
U609,Grey Wool Sweater,5
U988,Pink Silk Scarf,2
U566,White Canvas Sneakers,2
U469,Floral Summer Dress,5
U1000,Floral Summer Dress,3
U943,Pink Silk Scarf,4
U180,Striped Casual Shirt,4
U756,Navy Blue Hoodie,3
U972,Grey Wool Sweater,4
U713,Leather Baseball Cap,4
U714,Black Polo Shirt,4
U850,Khaki Cargo Shorts,4
U439,Pink Silk Scarf,4
U801,Leather Baseball Cap,1
U588,Navy Blue Hoodie,1
U594,Red Cotton T-Shirt,3
U157,Lightweight Running Jacket,3
U181,Navy Blue Hoodie,4
U32,Black Polo Shirt,5
U621,Black Polo Shirt,5
U936,Khaki Cargo Shorts,2
U348,Leather Baseball Cap,3
U375,Grey Wool Sweater,4
U615,Pink Silk Scarf,2
U979,Blue Denim Jeans,1
U338,Pink Silk Scarf,1
U633,Floral Summer Dress,4
U249,Leather Baseball Cap,4
U767,Navy Blue Hoodie,5
U674,Floral Summer Dress,4
U38,Navy Blue Hoodie,1
U169,Navy Blue Hoodie,5
U431,Blue Denim Jeans,4
U322,White Canvas Sneakers,5
U703,Red Cotton T-Shirt,2
U898,Floral Summer Dress,5
U235,Black Polo Shirt,2
U364,White Canvas Sneakers,4
U117,Floral Summer Dress,2
U188,Red Cotton T-Shirt,4
U548,White Canvas Sneakers,5
U661,Lightweight Running Jacket,5
U686,Black Polo Shirt,3
U297,Striped Casual Shirt,4
U440,Pink Silk Scarf,2
U516,Navy Blue Hoodie,1
U675,White Canvas Sneakers,3
U173,Red Cotton T-Shirt,5
U833,Striped Casual Shirt,2
U377,Grey Wool Sweater,1
U629,Grey Wool Sweater,3
U989,Red Cotton T-Shirt,4
U53,Leather Baseball Cap,3
U442,Black Polo Shirt,4
U381,Red Cotton T-Shirt,3
U616,White Canvas Sneakers,1
U715,Red Cotton T-Shirt,4
